,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation,CustomerID
4363,1,Salaried,Male,Standard,Married,Senior Manager,204372
4364,1,Salaried,Fe Male,Deluxe,Unmarried,Manager,204373
4365,0,Small Business,Male,Deluxe,Married,Manager,204374
4366,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,204375
4367,0,Salaried,Male,Deluxe,Unmarried,Manager,204376
4368,0,Large Business,Male,Basic,Single,Executive,204377
4369,0,Large Business,Fe Male,Standard,Unmarried,Senior Manager,204378
4370,1,Small Business,Female,Standard,Married,Senior Manager,204379
4371,0,Salaried,Female,Super Deluxe,Married,AVP,204380
4372,1,Small Business,Male,Standard,Married,Senior Manager,204381
4373,0,Large Business,Male,Deluxe,Married,Manager,204382
4374,1,Salaried,Male,Deluxe,Married,Manager,204383
4375,1,Small Business,Male,Basic,Married,Executive,204384
4376,0,Small Business,Female,Deluxe,Married,Manager,204385
4377,0,Salaried,Female,Deluxe,Married,Manager,204386
4378,0,Salaried,Male,King,Married,VP,204387
4379,0,Small Business,Male,Basic,Married,Executive,204388
4380,0,Small Business,Male,Deluxe,Married,Manager,204389
4381,0,Salaried,Male,Basic,Married,Executive,204390
4382,1,Small Business,Male,King,Married,VP,204391
4383,0,Small Business,Male,Basic,Married,Executive,204392
4384,1,Salaried,Female,Basic,Married,Executive,204393
4385,1,Salaried,Male,Basic,Married,Executive,204394
4386,0,Salaried,Male,Basic,Married,Executive,204395
4387,0,Small Business,Male,Deluxe,Married,Manager,204396
4388,0,Salaried,Male,Deluxe,Unmarried,Manager,204397
4389,0,Small Business,Male,Deluxe,Married,Manager,204398
4390,0,Small Business,Female,Basic,Married,Executive,204399
4391,0,Small Business,Male,Deluxe,Married,Manager,204400
4392,0,Salaried,Female,Basic,Unmarried,Executive,204401
4393,0,Salaried,Female,Deluxe,Married,Manager,204402
4394,0,Salaried,Male,Super Deluxe,Married,AVP,204403
4395,0,Salaried,Female,Basic,Unmarried,Executive,204404
4396,1,Small Business,Male,Deluxe,Married,Manager,204405
4397,0,Salaried,Female,Super Deluxe,Married,AVP,204406
4398,0,Salaried,Fe Male,Deluxe,Unmarried,Manager,204407
4399,0,Large Business,Female,Basic,Married,Executive,204408
4400,0,Small Business,Male,Basic,Married,Executive,204409
4401,0,Large Business,Male,Basic,Unmarried,Executive,204410
4402,0,Salaried,Male,King,Married,VP,204411
4403,0,Small Business,Male,Basic,Married,Executive,204412
4404,0,Small Business,Male,Deluxe,Married,Manager,204413
4405,0,Salaried,Female,Deluxe,Married,Manager,204414
4406,1,Small Business,Female,Basic,Married,Executive,204415
4407,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,204416
4408,0,Salaried,Male,Basic,Married,Executive,204417
4409,1,Salaried,Female,Deluxe,Married,Manager,204418
4410,0,Salaried,Female,Basic,Married,Executive,204419
4411,0,Salaried,Male,Standard,Married,Senior Manager,204420
4412,0,Small Business,Female,Deluxe,Married,Manager,204421
4413,0,Salaried,Male,Deluxe,Unmarried,Manager,204422
4414,1,Salaried,Male,Deluxe,Married,Manager,204423
4415,0,Small Business,Male,Standard,Married,Senior Manager,204424
4416,0,Small Business,Male,Deluxe,Married,Manager,204425
4417,0,Small Business,Male,Basic,Single,Executive,204426
4418,0,Small Business,Male,Basic,Single,Executive,204427
4419,1,Salaried,Male,Basic,Unmarried,Executive,204428
4420,1,Salaried,Male,Basic,Married,Executive,204429
4421,0,Small Business,Male,Basic,Married,Executive,204430
4422,0,Salaried,Male,Deluxe,Married,Manager,204431
4423,0,Small Business,Female,Deluxe,Unmarried,Manager,204432
4424,1,Salaried,Male,Basic,Married,Executive,204433
4425,0,Small Business,Male,Deluxe,Married,Manager,204434
4426,1,Small Business,Female,Deluxe,Married,Manager,204435
4427,0,Salaried,Male,Basic,Unmarried,Executive,204436
4428,0,Small Business,Male,Basic,Married,Executive,204437
4429,0,Small Business,Fe Male,Standard,Unmarried,Senior Manager,204438
4430,0,Salaried,Female,Deluxe,Unmarried,Manager,204439
4431,0,Large Business,Female,Deluxe,Unmarried,Manager,204440
4432,0,Small Business,Male,Deluxe,Unmarried,Manager,204441
4433,1,Large Business,Male,Deluxe,Married,Manager,204442
4434,0,Salaried,Fe Male,Deluxe,Unmarried,Manager,204443
4435,0,Salaried,Female,Standard,Married,Senior Manager,204444
4436,0,Salaried,Female,Standard,Single,Senior Manager,204445
4437,0,Small Business,Male,Deluxe,Unmarried,Manager,204446
4438,1,Salaried,Male,Standard,Married,Senior Manager,204447
4439,0,Salaried,Male,Super Deluxe,Married,AVP,204448
4440,0,Salaried,Male,King,Married,VP,204449
4441,0,Small Business,Male,Deluxe,Unmarried,Manager,204450
4442,1,Salaried,Male,Standard,Married,Senior Manager,204451
4443,0,Salaried,Male,King,Married,VP,204452
4444,0,Small Business,Male,Basic,Married,Executive,204453
4445,0,Salaried,Female,Basic,Single,Executive,204454
4446,1,Salaried,Female,Standard,Married,Senior Manager,204455
4447,0,Salaried,Fe Male,Standard,Unmarried,Senior Manager,204456
4448,1,Small Business,Male,Basic,Unmarried,Executive,204457
4449,1,Small Business,Female,Super Deluxe,Married,AVP,204458
4450,0,Small Business,Male,Deluxe,Married,Manager,204459
4451,0,Salaried,Male,Basic,Unmarried,Executive,204460
4452,1,Small Business,Male,Basic,Married,Executive,204461
4453,1,Salaried,Male,Deluxe,Married,Manager,204462
4454,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,204463
4455,0,Small Business,Male,Basic,Married,Executive,204464
4456,0,Salaried,Female,Deluxe,Married,Manager,204465
4457,0,Small Business,Male,Super Deluxe,Married,AVP,204466
4458,0,Small Business,Female,Basic,Single,Executive,204467
4459,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,204468
4460,0,Small Business,Male,Basic,Married,Executive,204469
4461,0,Salaried,Male,Deluxe,Single,Manager,204470
4462,1,Salaried,Female,Deluxe,Married,Manager,204471
4463,1,Salaried,Male,Deluxe,Married,Manager,204472
4464,0,Small Business,Male,Basic,Married,Executive,204473
4465,0,Salaried,Female,Deluxe,Married,Manager,204474
4466,0,Small Business,Male,Super Deluxe,Married,AVP,204475
4467,0,Salaried,Male,Basic,Unmarried,Executive,204476
4468,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,204477
4469,0,Large Business,Male,Deluxe,Unmarried,Manager,204478
4470,0,Small Business,Male,Basic,Unmarried,Executive,204479
4471,1,Salaried,Fe Male,Deluxe,Unmarried,Manager,204480
4472,0,Salaried,Male,Deluxe,Unmarried,Manager,204481
4473,0,Small Business,Male,King,Married,VP,204482
4474,1,Salaried,Male,Standard,Unmarried,Senior Manager,204483
4475,1,Small Business,Male,Basic,Married,Executive,204484
4476,1,Salaried,Female,Basic,Married,Executive,204485
4477,0,Small Business,Female,Deluxe,Married,Manager,204486
4478,0,Large Business,Male,Deluxe,Unmarried,Manager,204487
4479,0,Salaried,Female,Basic,Unmarried,Executive,204488
4480,0,Small Business,Female,Deluxe,Married,Manager,204489
4481,1,Small Business,Male,Deluxe,Married,Manager,204490
4482,0,Salaried,Female,Basic,Married,Executive,204491
4483,1,Salaried,Fe Male,Deluxe,Unmarried,Manager,204492
4484,0,Small Business,Female,Basic,Unmarried,Executive,204493
4485,0,Salaried,Female,Basic,Married,Executive,204494
4486,0,Salaried,Male,Basic,Married,Executive,204495
4487,1,Small Business,Female,Deluxe,Married,Manager,204496
4488,0,Salaried,Female,Deluxe,Married,Manager,204497
4489,1,Salaried,Male,King,Married,VP,204498
4490,0,Salaried,Male,Basic,Married,Executive,204499
4491,1,Salaried,Male,Basic,Married,Executive,204500
4492,0,Salaried,Female,Deluxe,Married,Manager,204501
4493,0,Small Business,Male,Super Deluxe,Married,AVP,204502
4494,0,Salaried,Female,Basic,Married,Executive,204503
4495,0,Small Business,Male,Standard,Married,Senior Manager,204504
4496,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,204505
4497,0,Salaried,Female,Super Deluxe,Married,AVP,204506
4498,0,Salaried,Female,Deluxe,Married,Manager,204507
4499,0,Salaried,Male,Basic,Married,Executive,204508
4500,0,Salaried,Male,King,Single,VP,204509
4501,0,Salaried,Female,Basic,Single,Executive,204510
4502,0,Salaried,Female,Deluxe,Married,Manager,204511
4503,0,Small Business,Male,Basic,Unmarried,Executive,204512
4504,0,Salaried,Male,Basic,Married,Executive,204513
4505,0,Salaried,Female,Deluxe,Married,Manager,204514
4506,1,Small Business,Male,Deluxe,Unmarried,Manager,204515
4507,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,204516
4508,0,Salaried,Female,Basic,Single,Executive,204517
4509,0,Salaried,Male,Deluxe,Married,Manager,204518
4510,1,Salaried,Male,Deluxe,Married,Manager,204519
4511,1,Salaried,Female,Basic,Single,Executive,204520
4512,0,Small Business,Female,Standard,Married,Senior Manager,204521
4513,0,Small Business,Male,Deluxe,Unmarried,Manager,204522
4514,0,Salaried,Male,Super Deluxe,Married,AVP,204523
4515,0,Large Business,Male,Standard,Married,Senior Manager,204524
4516,0,Salaried,Male,Standard,Single,Senior Manager,204525
4517,0,Small Business,Female,Deluxe,Married,Manager,204526
4518,0,Salaried,Male,Basic,Married,Executive,204527
4519,1,Small Business,Female,Basic,Married,Executive,204528
4520,1,Small Business,Male,Basic,Married,Executive,204529
4521,0,Small Business,Female,Super Deluxe,Married,AVP,204530
4522,0,Small Business,Male,Deluxe,Unmarried,Manager,204531
4523,0,Small Business,Male,Basic,Unmarried,Executive,204532
4524,0,Small Business,Male,Deluxe,Married,Manager,204533
4525,0,Small Business,Female,Basic,Single,Executive,204534
4526,0,Salaried,Male,Deluxe,Married,Manager,204535
4527,0,Salaried,Male,Deluxe,Married,Manager,204536
4528,1,Salaried,Male,Basic,Married,Executive,204537
4529,0,Small Business,Female,Standard,Married,Senior Manager,204538
4530,0,Small Business,Male,Standard,Married,Senior Manager,204539
4531,0,Small Business,Female,Deluxe,Married,Manager,204540
4532,1,Small Business,Female,Super Deluxe,Married,AVP,204541
4533,0,Small Business,Male,Deluxe,Married,Manager,204542
4534,0,Small Business,Male,Basic,Married,Executive,204543
4535,0,Salaried,Male,Deluxe,Married,Manager,204544
4536,0,Salaried,Male,Basic,Married,Executive,204545
4537,1,Small Business,Male,Basic,Single,Executive,204546
4538,0,Salaried,Male,Basic,Married,Executive,204547
4539,0,Salaried,Male,Deluxe,Married,Manager,204548
4540,0,Salaried,Female,Standard,Married,Senior Manager,204549
4541,1,Salaried,Female,Basic,Married,Executive,204550
4542,1,Salaried,Male,Basic,Married,Executive,204551
4543,0,Small Business,Male,Deluxe,Married,Manager,204552
4544,0,Large Business,Female,Basic,Married,Executive,204553
4545,1,Salaried,Male,Basic,Married,Executive,204554
4546,1,Salaried,Male,Deluxe,Married,Manager,204555
4547,0,Small Business,Male,Basic,Married,Executive,204556
4548,0,Salaried,Female,Deluxe,Married,Manager,204557
4549,0,Salaried,Male,Basic,Married,Executive,204558
4550,0,Small Business,Female,Basic,Married,Executive,204559
4551,0,Small Business,Male,Super Deluxe,Married,AVP,204560
4552,0,Large Business,Male,Standard,Married,Senior Manager,204561
4553,1,Small Business,Female,Basic,Married,Executive,204562
4554,0,Salaried,Female,Super Deluxe,Single,AVP,204563
4555,1,Salaried,Female,Deluxe,Married,Manager,204564
4556,0,Small Business,Female,Deluxe,Married,Manager,204565
4557,1,Small Business,Male,Standard,Unmarried,Senior Manager,204566
4558,1,Salaried,Male,Super Deluxe,Married,AVP,204567
4559,0,Salaried,Female,Deluxe,Married,Manager,204568
4560,0,Salaried,Male,Basic,Married,Executive,204569
4561,0,Salaried,Male,Basic,Unmarried,Executive,204570
4562,0,Small Business,Female,Basic,Married,Executive,204571
4563,0,Salaried,Male,Basic,Married,Executive,204572
4564,0,Small Business,Male,Deluxe,Unmarried,Manager,204573
4565,1,Salaried,Male,Basic,Married,Executive,204574
4566,0,Salaried,Female,Deluxe,Married,Manager,204575
4567,0,Small Business,Female,Basic,Single,Executive,204576
4568,0,Salaried,Female,Basic,Unmarried,Executive,204577
4569,0,Salaried,Male,Deluxe,Married,Manager,204578
4570,0,Salaried,Female,Basic,Unmarried,Executive,204579
4571,0,Salaried,Female,Deluxe,Married,Manager,204580
4572,0,Salaried,Female,Basic,Married,Executive,204581
4573,0,Small Business,Female,Basic,Married,Executive,204582
4574,0,Small Business,Male,Basic,Married,Executive,204583
4575,0,Salaried,Female,Basic,Single,Executive,204584
4576,0,Salaried,Male,Basic,Married,Executive,204585
4577,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,204586
4578,0,Salaried,Male,Basic,Unmarried,Executive,204587
4579,0,Large Business,Female,Standard,Married,Senior Manager,204588
4580,0,Salaried,Male,Basic,Married,Executive,204589
4581,0,Salaried,Female,Deluxe,Married,Manager,204590
4582,0,Salaried,Female,Standard,Married,Senior Manager,204591
4583,0,Small Business,Male,Basic,Married,Executive,204592
4584,1,Small Business,Female,Deluxe,Married,Manager,204593
4585,0,Salaried,Male,Basic,Unmarried,Executive,204594
4586,0,Large Business,Female,Standard,Married,Senior Manager,204595
4587,1,Salaried,Female,Basic,Married,Executive,204596
4588,0,Small Business,Male,Basic,Married,Executive,204597
4589,0,Small Business,Male,Standard,Married,Senior Manager,204598
4590,1,Small Business,Male,Deluxe,Unmarried,Manager,204599
4591,0,Small Business,Male,Basic,Unmarried,Executive,204600
4592,0,Small Business,Male,Basic,Single,Executive,204601
4593,0,Salaried,Male,Basic,Single,Executive,204602
4594,0,Large Business,Male,Basic,Unmarried,Executive,204603
4595,0,Small Business,Female,Deluxe,Married,Manager,204604
4596,1,Small Business,Male,Basic,Married,Executive,204605
4597,0,Small Business,Female,Deluxe,Married,Manager,204606
4598,0,Salaried,Male,Standard,Married,Senior Manager,204607
4599,0,Salaried,Fe Male,Deluxe,Unmarried,Manager,204608
4600,0,Salaried,Male,Standard,Married,Senior Manager,204609
4601,1,Salaried,Male,Deluxe,Married,Manager,204610
4602,1,Large Business,Female,Basic,Married,Executive,204611
4603,0,Small Business,Female,Deluxe,Married,Manager,204612
4604,0,Salaried,Male,Super Deluxe,Married,AVP,204613
4605,0,Large Business,Male,Basic,Single,Executive,204614
4606,0,Small Business,Male,Super Deluxe,Married,AVP,204615
4607,0,Salaried,Male,Standard,Married,Senior Manager,204616
4608,1,Large Business,Fe Male,Deluxe,Unmarried,Manager,204617
4609,0,Salaried,Male,Standard,Married,Senior Manager,204618
4610,0,Salaried,Male,Standard,Unmarried,Senior Manager,204619
4611,1,Salaried,Female,Super Deluxe,Single,AVP,204620
4612,1,Small Business,Male,Deluxe,Married,Manager,204621
4613,1,Large Business,Male,Deluxe,Married,Manager,204622
4614,1,Small Business,Male,Basic,Single,Executive,204623
4615,1,Salaried,Male,Super Deluxe,Single,AVP,204624
4616,0,Salaried,Female,Basic,Single,Executive,204625
4617,0,Salaried,Female,Basic,Unmarried,Executive,204626
4618,0,Small Business,Female,Basic,Married,Executive,204627
4619,0,Small Business,Male,Super Deluxe,Married,AVP,204628
4620,1,Salaried,Female,Deluxe,Married,Manager,204629
4621,1,Small Business,Male,King,Married,VP,204630
4622,0,Large Business,Female,Basic,Married,Executive,204631
4623,1,Salaried,Male,Deluxe,Married,Manager,204632
4624,0,Salaried,Female,Deluxe,Unmarried,Manager,204633
4625,0,Salaried,Female,Basic,Married,Executive,204634
4626,0,Salaried,Male,Super Deluxe,Married,AVP,204635
4627,1,Small Business,Male,Basic,Married,Executive,204636
4628,0,Small Business,Male,Standard,Married,Senior Manager,204637
4629,0,Small Business,Female,Deluxe,Married,Manager,204638
4630,0,Salaried,Male,Basic,Married,Executive,204639
4631,1,Salaried,Female,Deluxe,Married,Manager,204640
4632,1,Salaried,Male,Basic,Single,Executive,204641
4633,0,Large Business,Female,Standard,Married,Senior Manager,204642
4634,0,Small Business,Female,Standard,Married,Senior Manager,204643
4635,0,Salaried,Female,Standard,Married,Senior Manager,204644
4636,0,Small Business,Female,Basic,Unmarried,Executive,204645
4637,1,Small Business,Female,Basic,Single,Executive,204646
4638,0,Small Business,Male,Deluxe,Married,Manager,204647
4639,0,Salaried,Male,Basic,Married,Executive,204648
4640,0,Salaried,Male,Deluxe,Unmarried,Manager,204649
4641,0,Salaried,Male,Standard,Single,Senior Manager,204650
4642,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,204651
4643,0,Salaried,Female,Super Deluxe,Married,AVP,204652
4644,0,Salaried,Female,Deluxe,Married,Manager,204653
4645,0,Salaried,Male,Basic,Married,Executive,204654
4646,0,Small Business,Male,King,Married,VP,204655
4647,0,Salaried,Male,Basic,Married,Executive,204656
4648,0,Salaried,Female,Super Deluxe,Single,AVP,204657
4649,0,Small Business,Female,Deluxe,Married,Manager,204658
4650,1,Small Business,Male,Deluxe,Married,Manager,204659
4651,1,Salaried,Female,King,Married,VP,204660
4652,0,Salaried,Male,Deluxe,Unmarried,Manager,204661
4653,1,Small Business,Male,Deluxe,Unmarried,Manager,204662
4654,0,Small Business,Female,King,Married,VP,204663
4655,0,Small Business,Female,Super Deluxe,Married,AVP,204664
4656,1,Salaried,Female,Deluxe,Married,Manager,204665
4657,0,Salaried,Female,Basic,Unmarried,Executive,204666
4658,1,Small Business,Female,Standard,Single,Senior Manager,204667
4659,1,Salaried,Female,Basic,Single,Executive,204668
4660,0,Salaried,Female,Super Deluxe,Married,AVP,204669
4661,1,Small Business,Female,Basic,Unmarried,Executive,204670
4662,0,Small Business,Male,Deluxe,Married,Manager,204671
4663,0,Large Business,Male,Standard,Married,Senior Manager,204672
4664,0,Small Business,Male,Basic,Single,Executive,204673
4665,1,Small Business,Female,Standard,Married,Senior Manager,204674
4666,0,Salaried,Male,Deluxe,Married,Manager,204675
4667,1,Salaried,Male,Basic,Married,Executive,204676
4668,0,Salaried,Female,Basic,Married,Executive,204677
4669,0,Small Business,Male,Basic,Married,Executive,204678
4670,1,Salaried,Male,Basic,Married,Executive,204679
4671,0,Small Business,Male,King,Married,VP,204680
4672,0,Salaried,Female,Deluxe,Unmarried,Manager,204681
4673,0,Small Business,Male,Deluxe,Married,Manager,204682
4674,1,Small Business,Female,Basic,Married,Executive,204683
