,TypeofContact_0,Occupation_0,Gender_0,ProductPitched_0,ProductPitched_1,MaritalStatus_0,Designation_0,Designation_1,CustomerID
4473,1,3,2,1,0,3,1,0,204482
4474,2,1,2,0,3,4,0,3,204483
4475,2,3,2,0,2,3,0,2,204484
4476,2,1,1,0,2,3,0,2,204485
4477,1,3,1,0,1,3,0,1,204486
4478,1,4,2,0,1,4,0,1,204487
4479,1,1,1,0,2,4,0,2,204488
4480,1,3,1,0,1,3,0,1,204489
4481,2,3,2,0,1,3,0,1,204490
4482,1,1,1,0,2,3,0,2,204491
4483,2,1,3,0,1,4,0,1,204492
4484,1,3,1,0,2,4,0,2,204493
4485,1,1,1,0,2,3,0,2,204494
4486,1,1,2,0,2,3,0,2,204495
4487,2,3,1,0,1,3,0,1,204496
4488,1,1,1,0,1,3,0,1,204497
4489,2,1,2,1,0,3,1,0,204498
4490,1,1,2,0,2,3,0,2,204499
4491,2,1,2,0,2,3,0,2,204500
4492,1,1,1,0,1,3,0,1,204501
4493,1,3,2,0,4,3,0,4,204502
4494,1,1,1,0,2,3,0,2,204503
4495,1,3,2,0,3,3,0,3,204504
4496,1,3,3,0,1,4,0,1,204505
4497,1,1,1,0,4,3,0,4,204506
4498,1,1,1,0,1,3,0,1,204507
4499,1,1,2,0,2,3,0,2,204508
4500,1,1,2,1,0,1,1,0,204509
4501,1,1,1,0,2,1,0,2,204510
4502,1,1,1,0,1,3,0,1,204511
4503,1,3,2,0,2,4,0,2,204512
4504,1,1,2,0,2,3,0,2,204513
4505,1,1,1,0,1,3,0,1,204514
4506,2,3,2,0,1,4,0,1,204515
4507,1,3,3,0,1,4,0,1,204516
4508,1,1,1,0,2,1,0,2,204517
4509,1,1,2,0,1,3,0,1,204518
4510,2,1,2,0,1,3,0,1,204519
4511,2,1,1,0,2,1,0,2,204520
4512,1,3,1,0,3,3,0,3,204521
4513,1,3,2,0,1,4,0,1,204522
4514,1,1,2,0,4,3,0,4,204523
4515,1,4,2,0,3,3,0,3,204524
4516,1,1,2,0,3,1,0,3,204525
4517,1,3,1,0,1,3,0,1,204526
4518,1,1,2,0,2,3,0,2,204527
4519,2,3,1,0,2,3,0,2,204528
4520,2,3,2,0,2,3,0,2,204529
4521,1,3,1,0,4,3,0,4,204530
4522,1,3,2,0,1,4,0,1,204531
4523,1,3,2,0,2,4,0,2,204532
4524,1,3,2,0,1,3,0,1,204533
4525,1,3,1,0,2,1,0,2,204534
4526,1,1,2,0,1,3,0,1,204535
4527,1,1,2,0,1,3,0,1,204536
4528,2,1,2,0,2,3,0,2,204537
4529,1,3,1,0,3,3,0,3,204538
4530,1,3,2,0,3,3,0,3,204539
4531,1,3,1,0,1,3,0,1,204540
4532,2,3,1,0,4,3,0,4,204541
4533,1,3,2,0,1,3,0,1,204542
4534,1,3,2,0,2,3,0,2,204543
4535,1,1,2,0,1,3,0,1,204544
4536,1,1,2,0,2,3,0,2,204545
4537,2,3,2,0,2,1,0,2,204546
4538,1,1,2,0,2,3,0,2,204547
4539,1,1,2,0,1,3,0,1,204548
4540,1,1,1,0,3,3,0,3,204549
4541,2,1,1,0,2,3,0,2,204550
4542,2,1,2,0,2,3,0,2,204551
4543,1,3,2,0,1,3,0,1,204552
4544,1,4,1,0,2,3,0,2,204553
4545,2,1,2,0,2,3,0,2,204554
4546,2,1,2,0,1,3,0,1,204555
4547,1,3,2,0,2,3,0,2,204556
4548,1,1,1,0,1,3,0,1,204557
4549,1,1,2,0,2,3,0,2,204558
4550,1,3,1,0,2,3,0,2,204559
4551,1,3,2,0,4,3,0,4,204560
4552,1,4,2,0,3,3,0,3,204561
4553,2,3,1,0,2,3,0,2,204562
4554,1,1,1,0,4,1,0,4,204563
4555,2,1,1,0,1,3,0,1,204564
4556,1,3,1,0,1,3,0,1,204565
4557,2,3,2,0,3,4,0,3,204566
4558,2,1,2,0,4,3,0,4,204567
4559,1,1,1,0,1,3,0,1,204568
4560,1,1,2,0,2,3,0,2,204569
4561,1,1,2,0,2,4,0,2,204570
4562,1,3,1,0,2,3,0,2,204571
4563,1,1,2,0,2,3,0,2,204572
4564,1,3,2,0,1,4,0,1,204573
4565,2,1,2,0,2,3,0,2,204574
4566,1,1,1,0,1,3,0,1,204575
4567,1,3,1,0,2,1,0,2,204576
4568,1,1,1,0,2,4,0,2,204577
4569,1,1,2,0,1,3,0,1,204578
4570,1,1,1,0,2,4,0,2,204579
4571,1,1,1,0,1,3,0,1,204580
4572,1,1,1,0,2,3,0,2,204581
4573,1,3,1,0,2,3,0,2,204582
4574,1,3,2,0,2,3,0,2,204583
4575,1,1,1,0,2,1,0,2,204584
4576,1,1,2,0,2,3,0,2,204585
4577,1,3,3,0,1,4,0,1,204586
4578,1,1,2,0,2,4,0,2,204587
4579,1,4,1,0,3,3,0,3,204588
4580,1,1,2,0,2,3,0,2,204589
4581,1,1,1,0,1,3,0,1,204590
4582,1,1,1,0,3,3,0,3,204591
4583,1,3,2,0,2,3,0,2,204592
4584,2,3,1,0,1,3,0,1,204593
4585,1,1,2,0,2,4,0,2,204594
4586,1,4,1,0,3,3,0,3,204595
4587,2,1,1,0,2,3,0,2,204596
4588,1,3,2,0,2,3,0,2,204597
4589,1,3,2,0,3,3,0,3,204598
4590,2,3,2,0,1,4,0,1,204599
4591,1,3,2,0,2,4,0,2,204600
4592,1,3,2,0,2,1,0,2,204601
4593,1,1,2,0,2,1,0,2,204602
4594,1,4,2,0,2,4,0,2,204603
4595,1,3,1,0,1,3,0,1,204604
4596,2,3,2,0,2,3,0,2,204605
4597,1,3,1,0,1,3,0,1,204606
4598,1,1,2,0,3,3,0,3,204607
4599,1,1,3,0,1,4,0,1,204608
4600,1,1,2,0,3,3,0,3,204609
4601,2,1,2,0,1,3,0,1,204610
4602,2,4,1,0,2,3,0,2,204611
4603,1,3,1,0,1,3,0,1,204612
4604,1,1,2,0,4,3,0,4,204613
4605,1,4,2,0,2,1,0,2,204614
4606,1,3,2,0,4,3,0,4,204615
4607,1,1,2,0,3,3,0,3,204616
4608,2,4,3,0,1,4,0,1,204617
4609,1,1,2,0,3,3,0,3,204618
4610,1,1,2,0,3,4,0,3,204619
4611,2,1,1,0,4,1,0,4,204620
4612,2,3,2,0,1,3,0,1,204621
4613,2,4,2,0,1,3,0,1,204622
4614,2,3,2,0,2,1,0,2,204623
4615,2,1,2,0,4,1,0,4,204624
4616,1,1,1,0,2,1,0,2,204625
4617,1,1,1,0,2,4,0,2,204626
4618,1,3,1,0,2,3,0,2,204627
4619,1,3,2,0,4,3,0,4,204628
4620,2,1,1,0,1,3,0,1,204629
4621,2,3,2,1,0,3,1,0,204630
4622,1,4,1,0,2,3,0,2,204631
4623,2,1,2,0,1,3,0,1,204632
4624,1,1,1,0,1,4,0,1,204633
4625,1,1,1,0,2,3,0,2,204634
4626,1,1,2,0,4,3,0,4,204635
4627,2,3,2,0,2,3,0,2,204636
4628,1,3,2,0,3,3,0,3,204637
4629,1,3,1,0,1,3,0,1,204638
4630,1,1,2,0,2,3,0,2,204639
4631,2,1,1,0,1,3,0,1,204640
4632,2,1,2,0,2,1,0,2,204641
4633,1,4,1,0,3,3,0,3,204642
4634,1,3,1,0,3,3,0,3,204643
4635,1,1,1,0,3,3,0,3,204644
4636,1,3,1,0,2,4,0,2,204645
4637,2,3,1,0,2,1,0,2,204646
4638,1,3,2,0,1,3,0,1,204647
4639,1,1,2,0,2,3,0,2,204648
4640,1,1,2,0,1,4,0,1,204649
4641,1,1,2,0,3,1,0,3,204650
4642,1,3,3,0,1,4,0,1,204651
4643,1,1,1,0,4,3,0,4,204652
4644,1,1,1,0,1,3,0,1,204653
4645,1,1,2,0,2,3,0,2,204654
4646,1,3,2,1,0,3,1,0,204655
4647,1,1,2,0,2,3,0,2,204656
4648,1,1,1,0,4,1,0,4,204657
4649,1,3,1,0,1,3,0,1,204658
4650,2,3,2,0,1,3,0,1,204659
4651,2,1,1,1,0,3,1,0,204660
4652,1,1,2,0,1,4,0,1,204661
4653,2,3,2,0,1,4,0,1,204662
4654,1,3,1,1,0,3,1,0,204663
4655,1,3,1,0,4,3,0,4,204664
4656,2,1,1,0,1,3,0,1,204665
4657,1,1,1,0,2,4,0,2,204666
4658,2,3,1,0,3,1,0,3,204667
4659,2,1,1,0,2,1,0,2,204668
4660,1,1,1,0,4,3,0,4,204669
4661,2,3,1,0,2,4,0,2,204670
4662,1,3,2,0,1,3,0,1,204671
4663,1,4,2,0,3,3,0,3,204672
4664,1,3,2,0,2,1,0,2,204673
4665,2,3,1,0,3,3,0,3,204674
4666,1,1,2,0,1,3,0,1,204675
4667,2,1,2,0,2,3,0,2,204676
4668,1,1,1,0,2,3,0,2,204677
4669,1,3,2,0,2,3,0,2,204678
4670,2,1,2,0,2,3,0,2,204679
4671,1,3,2,1,0,3,1,0,204680
4672,1,1,1,0,1,4,0,1,204681
4673,1,3,2,0,1,3,0,1,204682
4674,2,3,1,0,2,3,0,2,204683
4675,1,3,2,1,0,3,1,0,204684
4676,1,1,1,0,3,3,0,3,204685
4677,2,3,1,0,2,3,0,2,204686
4678,1,3,3,0,3,4,0,3,204687
4679,2,3,2,0,4,1,0,4,204688
4680,1,3,2,0,3,3,0,3,204689
4681,2,3,1,0,2,1,0,2,204690
4682,1,1,1,0,2,1,0,2,204691
4683,1,1,1,0,1,3,0,1,204692
4684,1,1,2,0,2,3,0,2,204693
4685,2,4,2,0,3,4,0,3,204694
4686,1,3,2,0,2,3,0,2,204695
4687,1,1,2,0,1,3,0,1,204696
4688,1,4,1,0,2,3,0,2,204697
4689,1,1,1,0,3,3,0,3,204698
4690,1,4,2,0,3,3,0,3,204699
4691,2,1,2,0,2,3,0,2,204700
4692,2,1,2,0,3,3,0,3,204701
4693,1,1,1,0,1,4,0,1,204702
4694,1,3,2,0,3,3,0,3,204703
4695,1,1,2,0,3,3,0,3,204704
4696,1,4,2,0,3,4,0,3,204705
4697,2,3,1,0,1,4,0,1,204706
4698,1,1,2,0,2,3,0,2,204707
4699,2,1,2,0,1,4,0,1,204708
4700,1,1,1,0,1,3,0,1,204709
4701,1,4,2,0,2,3,0,2,204710
4702,1,3,2,0,2,3,0,2,204711
4703,1,3,2,0,2,1,0,2,204712
4704,1,3,2,0,4,3,0,4,204713
4705,2,3,2,0,2,3,0,2,204714
4706,2,1,2,0,1,4,0,1,204715
4707,2,1,1,0,1,3,0,1,204716
4708,2,1,2,0,2,3,0,2,204717
4709,2,3,2,0,4,1,0,4,204718
4710,2,1,1,0,1,3,0,1,204719
4711,1,1,2,0,3,1,0,3,204720
4712,1,3,2,0,3,3,0,3,204721
4713,1,1,1,0,2,3,0,2,204722
4714,1,3,1,0,3,3,0,3,204723
4715,1,3,2,0,4,3,0,4,204724
4716,1,3,2,0,3,4,0,3,204725
4717,2,1,1,0,3,3,0,3,204726
4718,2,1,2,0,4,3,0,4,204727
4719,1,3,2,1,0,1,1,0,204728
4720,1,4,1,0,2,1,0,2,204729
4721,2,1,2,0,1,4,0,1,204730
4722,2,1,2,0,1,4,0,1,204731
4723,2,1,2,0,2,3,0,2,204732
4724,1,1,2,0,2,3,0,2,204733
4725,2,3,2,0,1,3,0,1,204734
4726,1,4,2,0,4,3,0,4,204735
4727,2,1,2,0,1,4,0,1,204736
4728,2,1,1,0,2,3,0,2,204737
4729,1,3,2,0,1,4,0,1,204738
4730,1,3,2,0,1,3,0,1,204739
4731,1,1,2,0,2,3,0,2,204740
4732,2,1,2,0,2,3,0,2,204741
4733,2,3,2,0,2,1,0,2,204742
4734,1,3,3,0,1,4,0,1,204743
4735,1,1,2,0,2,3,0,2,204744
4736,2,3,2,0,2,3,0,2,204745
4737,1,3,1,0,1,3,0,1,204746
4738,1,1,2,0,2,3,0,2,204747
4739,1,1,1,0,1,3,0,1,204748
4740,1,4,2,0,2,4,0,2,204749
4741,1,1,1,0,3,3,0,3,204750
4742,2,3,1,0,3,1,0,3,204751
4743,2,1,2,0,4,1,0,4,204752
4744,1,3,2,0,1,4,0,1,204753
4745,1,3,2,0,2,3,0,2,204754
4746,1,3,2,0,2,4,0,2,204755
4747,1,1,1,0,2,3,0,2,204756
4748,1,3,2,0,2,3,0,2,204757
4749,1,3,2,0,1,3,0,1,204758
4750,2,3,1,0,1,3,0,1,204759
4751,1,1,2,0,3,3,0,3,204760
4752,2,3,2,0,1,4,0,1,204761
4753,2,1,2,0,2,3,0,2,204762
4754,1,3,3,0,1,4,0,1,204763
4755,2,1,1,0,2,3,0,2,204764
4756,1,4,1,1,0,3,1,0,204765
4757,1,3,1,0,2,3,0,2,204766
4758,1,1,2,0,2,1,0,2,204767
4759,1,3,1,0,2,3,0,2,204768
4760,1,1,1,0,1,3,0,1,204769
4761,1,1,2,0,2,4,0,2,204770
4762,1,1,2,0,2,4,0,2,204771
4763,1,3,1,1,0,3,1,0,204772
4764,1,1,1,0,2,3,0,2,204773
4765,2,1,2,0,2,3,0,2,204774
4766,1,3,1,0,4,3,0,4,204775
4767,2,1,2,0,2,1,0,2,204776
4768,1,1,2,0,2,3,0,2,204777
4769,2,1,2,0,2,3,0,2,204778
4770,1,1,2,0,1,3,0,1,204779
4771,2,3,2,0,1,3,0,1,204780
4772,2,3,1,0,4,3,0,4,204781
4773,1,3,2,0,2,3,0,2,204782
4774,1,1,2,1,0,3,1,0,204783
4775,1,1,2,0,1,3,0,1,204784
4776,1,1,1,0,2,3,0,2,204785
4777,2,3,1,0,1,3,0,1,204786
4778,1,1,2,0,2,3,0,2,204787
4779,1,1,2,0,1,3,0,1,204788
4780,1,1,2,0,1,4,0,1,204789
4781,1,3,2,0,2,4,0,2,204790
4782,1,4,2,0,1,3,0,1,204791
4783,2,3,2,0,1,3,0,1,204792
4784,1,3,2,0,1,3,0,1,204793
4785,2,1,1,0,2,3,0,2,204794
4786,2,1,3,0,1,4,0,1,204795
4787,1,4,1,0,3,3,0,3,204796
4788,1,3,2,0,2,3,0,2,204797
4789,1,4,1,0,1,3,0,1,204798
4790,1,1,2,0,1,4,0,1,204799
4791,1,3,2,0,2,3,0,2,204800
4792,2,3,1,0,3,3,0,3,204801
4793,2,3,1,0,3,3,0,3,204802
4794,1,1,2,0,2,3,0,2,204803
4795,2,1,1,0,3,3,0,3,204804
4796,1,1,1,0,2,3,0,2,204805
4797,2,3,1,0,2,1,0,2,204806
4798,1,1,1,0,2,3,0,2,204807
4799,1,1,2,0,4,3,0,4,204808
4800,1,3,2,0,1,3,0,1,204809
4801,1,3,3,0,1,4,0,1,204810
4802,1,1,3,0,1,4,0,1,204811
4803,1,1,2,1,0,3,1,0,204812
4804,1,3,2,1,0,3,1,0,204813
4805,2,4,2,0,2,3,0,2,204814
4806,2,1,2,0,2,1,0,2,204815
4807,1,3,1,1,0,1,1,0,204816
4808,2,1,3,0,2,4,0,2,204817
4809,1,3,1,0,3,3,0,3,204818
4810,1,4,1,0,2,3,0,2,204819
4811,1,1,2,0,1,3,0,1,204820
4812,1,3,2,0,2,1,0,2,204821
4813,1,3,2,0,3,4,0,3,204822
4814,1,1,2,0,3,4,0,3,204823
4815,2,1,1,0,2,1,0,2,204824
4816,1,1,2,0,2,3,0,2,204825
4817,1,3,1,0,3,3,0,3,204826
4818,1,3,2,0,4,1,0,4,204827
4819,2,1,1,0,2,1,0,2,204828
4820,2,3,1,0,1,3,0,1,204829
4821,1,3,2,0,1,3,0,1,204830
4822,1,1,1,0,2,4,0,2,204831
4823,2,1,2,0,1,1,0,1,204832
4824,2,1,1,0,3,1,0,3,204833
4825,2,1,1,0,2,4,0,2,204834
4826,1,1,1,0,2,1,0,2,204835
4827,1,1,2,0,2,3,0,2,204836
4828,1,3,2,0,3,3,0,3,204837
4829,2,1,1,0,2,4,0,2,204838
4830,2,1,1,0,3,1,0,3,204839
4831,2,1,2,0,2,3,0,2,204840
4832,1,4,1,0,2,3,0,2,204841
4833,2,4,2,0,2,3,0,2,204842
4834,2,4,1,0,1,4,0,1,204843
4835,1,3,1,0,1,4,0,1,204844
4836,2,3,2,0,2,4,0,2,204845
4837,2,3,2,0,2,4,0,2,204846
4838,1,4,2,0,2,1,0,2,204847
4839,1,1,2,0,2,1,0,2,204848
4840,2,1,3,0,2,4,0,2,204849
4841,1,1,2,0,1,3,0,1,204850
4842,1,1,1,0,2,3,0,2,204851
4843,1,4,1,0,3,3,0,3,204852
4844,1,3,2,0,1,3,0,1,204853
4845,1,3,2,0,2,3,0,2,204854
4846,2,3,1,0,2,4,0,2,204855
4847,1,3,2,0,3,3,0,3,204856
4848,1,3,2,0,1,3,0,1,204857
4849,1,1,2,0,2,4,0,2,204858
4850,2,1,2,0,1,1,0,1,204859
4851,1,3,2,0,2,4,0,2,204860
4852,2,3,1,0,2,3,0,2,204861
4853,1,1,2,0,2,1,0,2,204862
4854,1,1,2,0,2,3,0,2,204863
4855,1,1,2,0,2,3,0,2,204864
4856,2,1,2,0,4,3,0,4,204865
4857,1,3,2,0,1,3,0,1,204866
4858,1,1,2,0,1,1,0,1,204867
4859,2,1,1,0,2,3,0,2,204868
4860,1,3,1,0,2,1,0,2,204869
4861,1,1,1,0,3,1,0,3,204870
4862,1,3,2,0,3,3,0,3,204871
4863,2,4,2,0,2,3,0,2,204872
4864,1,3,2,0,2,4,0,2,204873
4865,1,3,1,0,2,3,0,2,204874
4866,2,3,2,0,2,3,0,2,204875
4867,1,1,2,0,1,1,0,1,204876
4868,2,1,2,0,1,3,0,1,204877
4869,1,3,2,0,1,4,0,1,204878
4870,1,3,1,0,2,3,0,2,204879
4871,1,3,1,0,1,3,0,1,204880
4872,1,1,2,0,2,3,0,2,204881
4873,1,1,2,0,2,3,0,2,204882
4874,1,3,2,0,1,4,0,1,204883
4875,2,1,2,0,2,1,0,2,204884
4876,1,1,1,0,3,3,0,3,204885
4877,1,3,2,0,2,1,0,2,204886
4878,1,1,2,0,2,4,0,2,204887
