,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,CustomerID
4481,1,1,0,0,0,3,1,0,204490
4482,0,1,0,0,2,1,0,2,204491
4483,1,2,1,0,0,0,2,0,204492
4484,0,0,0,0,2,1,1,2,204493
4485,0,1,0,0,2,1,0,2,204494
4486,0,1,0,0,2,2,0,1,204495
4487,1,1,0,0,0,2,1,1,204496
4488,1,1,0,0,0,1,1,2,204497
4489,0,2,0,0,0,3,1,0,204498
4490,0,1,0,0,2,2,0,1,204499
4491,0,2,0,0,2,2,0,0,204500
4492,1,1,0,0,0,1,1,2,204501
4493,0,0,1,0,1,3,0,1,204502
4494,0,1,0,0,2,1,0,2,204503
4495,0,0,0,1,0,3,0,2,204504
4496,1,0,1,0,0,1,2,1,204505
4497,0,1,1,0,1,1,0,2,204506
4498,1,1,0,0,0,1,1,2,204507
4499,0,1,0,0,2,2,0,1,204508
4500,0,1,0,0,0,2,2,1,204509
4501,0,1,0,0,2,0,1,2,204510
4502,1,1,0,0,0,1,1,2,204511
4503,0,0,0,0,2,2,1,1,204512
4504,0,1,0,0,2,2,0,1,204513
4505,1,1,0,0,0,1,1,2,204514
4506,1,1,0,0,0,2,2,0,204515
4507,1,0,1,0,0,1,2,1,204516
4508,0,1,0,0,2,0,1,2,204517
4509,1,1,0,0,0,2,1,1,204518
4510,1,2,0,0,0,2,1,0,204519
4511,0,2,0,0,2,0,1,1,204520
4512,0,0,0,1,0,2,0,3,204521
4513,1,0,0,0,0,2,2,1,204522
4514,0,1,1,0,1,2,0,1,204523
4515,0,0,0,1,1,2,0,2,204524
4516,0,1,0,1,0,1,1,2,204525
4517,1,0,0,0,0,2,1,2,204526
4518,0,1,0,0,2,2,0,1,204527
4519,0,1,0,0,2,2,0,1,204528
4520,0,1,0,0,2,3,0,0,204529
4521,0,0,1,0,1,2,0,2,204530
4522,1,0,0,0,0,2,2,1,204531
4523,0,0,0,0,2,2,1,1,204532
4524,1,0,0,0,0,3,1,1,204533
4525,0,0,0,0,2,1,1,2,204534
4526,1,1,0,0,0,2,1,1,204535
4527,1,1,0,0,0,2,1,1,204536
4528,0,2,0,0,2,2,0,0,204537
4529,0,0,0,1,0,2,0,3,204538
4530,0,0,0,1,0,3,0,2,204539
4531,1,0,0,0,0,2,1,2,204540
4532,0,1,1,0,1,2,0,1,204541
4533,1,0,0,0,0,3,1,1,204542
4534,0,0,0,0,2,3,0,1,204543
4535,1,1,0,0,0,2,1,1,204544
4536,0,1,0,0,2,2,0,1,204545
4537,0,1,0,0,2,2,1,0,204546
4538,0,1,0,0,2,2,0,1,204547
4539,1,1,0,0,0,2,1,1,204548
4540,0,1,0,1,0,1,0,3,204549
4541,0,2,0,0,2,1,0,1,204550
4542,0,2,0,0,2,2,0,0,204551
4543,1,0,0,0,0,3,1,1,204552
4544,0,0,0,0,3,1,0,2,204553
4545,0,2,0,0,2,2,0,0,204554
4546,1,2,0,0,0,2,1,0,204555
4547,0,0,0,0,2,3,0,1,204556
4548,1,1,0,0,0,1,1,2,204557
4549,0,1,0,0,2,2,0,1,204558
4550,0,0,0,0,2,2,0,2,204559
4551,0,0,1,0,1,3,0,1,204560
4552,0,0,0,1,1,2,0,2,204561
4553,0,1,0,0,2,2,0,1,204562
4554,0,1,1,0,1,0,1,2,204563
4555,1,2,0,0,0,1,1,1,204564
4556,1,0,0,0,0,2,1,2,204565
4557,0,1,0,1,0,2,1,1,204566
4558,0,2,1,0,1,2,0,0,204567
4559,1,1,0,0,0,1,1,2,204568
4560,0,1,0,0,2,2,0,1,204569
4561,0,1,0,0,2,1,1,1,204570
4562,0,0,0,0,2,2,0,2,204571
4563,0,1,0,0,2,2,0,1,204572
4564,1,0,0,0,0,2,2,1,204573
4565,0,2,0,0,2,2,0,0,204574
4566,1,1,0,0,0,1,1,2,204575
4567,0,0,0,0,2,1,1,2,204576
4568,0,1,0,0,2,0,1,2,204577
4569,1,1,0,0,0,2,1,1,204578
4570,0,1,0,0,2,0,1,2,204579
4571,1,1,0,0,0,1,1,2,204580
4572,0,1,0,0,2,1,0,2,204581
4573,0,0,0,0,2,2,0,2,204582
4574,0,0,0,0,2,3,0,1,204583
4575,0,1,0,0,2,0,1,2,204584
4576,0,1,0,0,2,2,0,1,204585
4577,1,0,1,0,0,1,2,1,204586
4578,0,1,0,0,2,1,1,1,204587
4579,0,0,0,1,1,1,0,3,204588
4580,0,1,0,0,2,2,0,1,204589
4581,1,1,0,0,0,1,1,2,204590
4582,0,1,0,1,0,1,0,3,204591
4583,0,0,0,0,2,3,0,1,204592
4584,1,1,0,0,0,2,1,1,204593
4585,0,1,0,0,2,1,1,1,204594
4586,0,0,0,1,1,1,0,3,204595
4587,0,2,0,0,2,1,0,1,204596
4588,0,0,0,0,2,3,0,1,204597
4589,0,0,0,1,0,3,0,2,204598
4590,1,1,0,0,0,2,2,0,204599
4591,0,0,0,0,2,2,1,1,204600
4592,0,0,0,0,2,2,1,1,204601
4593,0,1,0,0,2,1,1,1,204602
4594,0,0,0,0,3,1,1,1,204603
4595,1,0,0,0,0,2,1,2,204604
4596,0,1,0,0,2,3,0,0,204605
4597,1,0,0,0,0,2,1,2,204606
4598,0,1,0,1,0,2,0,2,204607
4599,1,1,1,0,0,0,2,1,204608
4600,0,1,0,1,0,2,0,2,204609
4601,1,2,0,0,0,2,1,0,204610
4602,0,1,0,0,3,1,0,1,204611
4603,1,0,0,0,0,2,1,2,204612
4604,0,1,1,0,1,2,0,1,204613
4605,0,0,0,0,3,1,1,1,204614
4606,0,0,1,0,1,3,0,1,204615
4607,0,1,0,1,0,2,0,2,204616
4608,1,1,1,0,1,0,2,0,204617
4609,0,1,0,1,0,2,0,2,204618
4610,0,1,0,1,0,1,1,2,204619
4611,0,2,1,0,1,0,1,1,204620
4612,1,1,0,0,0,3,1,0,204621
4613,1,1,0,0,1,2,1,0,204622
4614,0,1,0,0,2,2,1,0,204623
4615,0,2,1,0,1,1,1,0,204624
4616,0,1,0,0,2,0,1,2,204625
4617,0,1,0,0,2,0,1,2,204626
4618,0,0,0,0,2,2,0,2,204627
4619,0,0,1,0,1,3,0,1,204628
4620,1,2,0,0,0,1,1,1,204629
4621,0,1,0,0,0,4,1,0,204630
4622,0,0,0,0,3,1,0,2,204631
4623,1,2,0,0,0,2,1,0,204632
4624,1,1,0,0,0,0,2,2,204633
4625,0,1,0,0,2,1,0,2,204634
4626,0,1,1,0,1,2,0,1,204635
4627,0,1,0,0,2,3,0,0,204636
4628,0,0,0,1,0,3,0,2,204637
4629,1,0,0,0,0,2,1,2,204638
4630,0,1,0,0,2,2,0,1,204639
4631,1,2,0,0,0,1,1,1,204640
4632,0,2,0,0,2,1,1,0,204641
4633,0,0,0,1,1,1,0,3,204642
4634,0,0,0,1,0,2,0,3,204643
4635,0,1,0,1,0,1,0,3,204644
4636,0,0,0,0,2,1,1,2,204645
4637,0,1,0,0,2,1,1,1,204646
4638,1,0,0,0,0,3,1,1,204647
4639,0,1,0,0,2,2,0,1,204648
4640,1,1,0,0,0,1,2,1,204649
4641,0,1,0,1,0,1,1,2,204650
4642,1,0,1,0,0,1,2,1,204651
4643,0,1,1,0,1,1,0,2,204652
4644,1,1,0,0,0,1,1,2,204653
4645,0,1,0,0,2,2,0,1,204654
4646,0,0,0,0,0,4,1,1,204655
4647,0,1,0,0,2,2,0,1,204656
4648,0,1,1,0,1,0,1,2,204657
4649,1,0,0,0,0,2,1,2,204658
4650,1,1,0,0,0,3,1,0,204659
4651,0,2,0,0,0,2,1,1,204660
4652,1,1,0,0,0,1,2,1,204661
4653,1,1,0,0,0,2,2,0,204662
4654,0,0,0,0,0,3,1,2,204663
4655,0,0,1,0,1,2,0,2,204664
4656,1,2,0,0,0,1,1,1,204665
4657,0,1,0,0,2,0,1,2,204666
4658,0,1,0,1,0,1,1,2,204667
4659,0,2,0,0,2,0,1,1,204668
4660,0,1,1,0,1,1,0,2,204669
4661,0,1,0,0,2,1,1,1,204670
4662,1,0,0,0,0,3,1,1,204671
4663,0,0,0,1,1,2,0,2,204672
4664,0,0,0,0,2,2,1,1,204673
4665,0,1,0,1,0,2,0,2,204674
4666,1,1,0,0,0,2,1,1,204675
4667,0,2,0,0,2,2,0,0,204676
4668,0,1,0,0,2,1,0,2,204677
4669,0,0,0,0,2,3,0,1,204678
4670,0,2,0,0,2,2,0,0,204679
4671,0,0,0,0,0,4,1,1,204680
4672,1,1,0,0,0,0,2,2,204681
4673,1,0,0,0,0,3,1,1,204682
4674,0,1,0,0,2,2,0,1,204683
4675,0,0,0,0,0,4,1,1,204684
4676,0,1,0,1,0,1,0,3,204685
4677,0,1,0,0,2,2,0,1,204686
4678,0,0,1,1,0,1,1,2,204687
4679,0,1,1,0,1,2,1,0,204688
4680,0,0,0,1,0,3,0,2,204689
4681,0,1,0,0,2,1,1,1,204690
4682,0,1,0,0,2,0,1,2,204691
4683,1,1,0,0,0,1,1,2,204692
4684,0,1,0,0,2,2,0,1,204693
4685,0,1,0,1,1,1,1,1,204694
4686,0,0,0,0,2,3,0,1,204695
4687,1,1,0,0,0,2,1,1,204696
4688,0,0,0,0,3,1,0,2,204697
4689,0,1,0,1,0,1,0,3,204698
4690,0,0,0,1,1,2,0,2,204699
4691,0,2,0,0,2,2,0,0,204700
4692,0,2,0,1,0,2,0,1,204701
4693,1,1,0,0,0,0,2,2,204702
4694,0,0,0,1,0,3,0,2,204703
4695,0,1,0,1,0,2,0,2,204704
4696,0,0,0,1,1,1,1,2,204705
4697,1,1,0,0,0,1,2,1,204706
4698,0,1,0,0,2,2,0,1,204707
4699,1,2,0,0,0,1,2,0,204708
4700,1,1,0,0,0,1,1,2,204709
4701,0,0,0,0,3,2,0,1,204710
4702,0,0,0,0,2,3,0,1,204711
4703,0,0,0,0,2,2,1,1,204712
4704,0,0,1,0,1,3,0,1,204713
4705,0,1,0,0,2,3,0,0,204714
4706,1,2,0,0,0,1,2,0,204715
4707,1,2,0,0,0,1,1,1,204716
4708,0,2,0,0,2,2,0,0,204717
4709,0,1,1,0,1,2,1,0,204718
4710,1,2,0,0,0,1,1,1,204719
4711,0,1,0,1,0,1,1,2,204720
4712,0,0,0,1,0,3,0,2,204721
4713,0,1,0,0,2,1,0,2,204722
4714,0,0,0,1,0,2,0,3,204723
4715,0,0,1,0,1,3,0,1,204724
4716,0,0,0,1,0,2,1,2,204725
4717,0,2,0,1,0,1,0,2,204726
4718,0,2,1,0,1,2,0,0,204727
4719,0,0,0,0,0,3,2,1,204728
4720,0,0,0,0,3,0,1,2,204729
4721,1,2,0,0,0,1,2,0,204730
4722,1,2,0,0,0,1,2,0,204731
4723,0,2,0,0,2,2,0,0,204732
4724,0,1,0,0,2,2,0,1,204733
4725,1,1,0,0,0,3,1,0,204734
4726,0,0,1,0,2,2,0,1,204735
4727,1,2,0,0,0,1,2,0,204736
4728,0,2,0,0,2,1,0,1,204737
4729,1,0,0,0,0,2,2,1,204738
4730,1,0,0,0,0,3,1,1,204739
4731,0,1,0,0,2,2,0,1,204740
4732,0,2,0,0,2,2,0,0,204741
4733,0,1,0,0,2,2,1,0,204742
4734,1,0,1,0,0,1,2,1,204743
4735,0,1,0,0,2,2,0,1,204744
4736,0,1,0,0,2,3,0,0,204745
4737,1,0,0,0,0,2,1,2,204746
4738,0,1,0,0,2,2,0,1,204747
4739,1,1,0,0,0,1,1,2,204748
4740,0,0,0,0,3,1,1,1,204749
4741,0,1,0,1,0,1,0,3,204750
4742,0,1,0,1,0,1,1,2,204751
4743,0,2,1,0,1,1,1,0,204752
4744,1,0,0,0,0,2,2,1,204753
4745,0,0,0,0,2,3,0,1,204754
4746,0,0,0,0,2,2,1,1,204755
4747,0,1,0,0,2,1,0,2,204756
4748,0,0,0,0,2,3,0,1,204757
4749,1,0,0,0,0,3,1,1,204758
4750,1,1,0,0,0,2,1,1,204759
4751,0,1,0,1,0,2,0,2,204760
4752,1,1,0,0,0,2,2,0,204761
4753,0,2,0,0,2,2,0,0,204762
4754,1,0,1,0,0,1,2,1,204763
4755,0,2,0,0,2,1,0,1,204764
4756,0,0,0,0,1,2,1,2,204765
4757,0,0,0,0,2,2,0,2,204766
4758,0,1,0,0,2,1,1,1,204767
4759,0,0,0,0,2,2,0,2,204768
4760,1,1,0,0,0,1,1,2,204769
4761,0,1,0,0,2,1,1,1,204770
4762,0,1,0,0,2,1,1,1,204771
4763,0,0,0,0,0,3,1,2,204772
4764,0,1,0,0,2,1,0,2,204773
4765,0,2,0,0,2,2,0,0,204774
4766,0,0,1,0,1,2,0,2,204775
4767,0,2,0,0,2,1,1,0,204776
4768,0,1,0,0,2,2,0,1,204777
4769,0,2,0,0,2,2,0,0,204778
4770,1,1,0,0,0,2,1,1,204779
4771,1,1,0,0,0,3,1,0,204780
4772,0,1,1,0,1,2,0,1,204781
4773,0,0,0,0,2,3,0,1,204782
4774,0,1,0,0,0,3,1,1,204783
4775,1,1,0,0,0,2,1,1,204784
4776,0,1,0,0,2,1,0,2,204785
4777,1,1,0,0,0,2,1,1,204786
4778,0,1,0,0,2,2,0,1,204787
4779,1,1,0,0,0,2,1,1,204788
4780,1,1,0,0,0,1,2,1,204789
4781,0,0,0,0,2,2,1,1,204790
4782,1,0,0,0,1,2,1,1,204791
4783,1,1,0,0,0,3,1,0,204792
4784,1,0,0,0,0,3,1,1,204793
4785,0,2,0,0,2,1,0,1,204794
4786,1,2,1,0,0,0,2,0,204795
4787,0,0,0,1,1,1,0,3,204796
4788,0,0,0,0,2,3,0,1,204797
4789,1,0,0,0,1,1,1,2,204798
4790,1,1,0,0,0,1,2,1,204799
4791,0,0,0,0,2,3,0,1,204800
4792,0,1,0,1,0,2,0,2,204801
4793,0,1,0,1,0,2,0,2,204802
4794,0,1,0,0,2,2,0,1,204803
4795,0,2,0,1,0,1,0,2,204804
4796,0,1,0,0,2,1,0,2,204805
4797,0,1,0,0,2,1,1,1,204806
4798,0,1,0,0,2,1,0,2,204807
4799,0,1,1,0,1,2,0,1,204808
4800,1,0,0,0,0,3,1,1,204809
4801,1,0,1,0,0,1,2,1,204810
4802,1,1,1,0,0,0,2,1,204811
4803,0,1,0,0,0,3,1,1,204812
4804,0,0,0,0,0,4,1,1,204813
4805,0,1,0,0,3,2,0,0,204814
4806,0,2,0,0,2,1,1,0,204815
4807,0,0,0,0,0,2,2,2,204816
4808,0,2,1,0,2,0,1,0,204817
4809,0,0,0,1,0,2,0,3,204818
4810,0,0,0,0,3,1,0,2,204819
4811,1,1,0,0,0,2,1,1,204820
4812,0,0,0,0,2,2,1,1,204821
4813,0,0,0,1,0,2,1,2,204822
4814,0,1,0,1,0,1,1,2,204823
4815,0,2,0,0,2,0,1,1,204824
4816,0,1,0,0,2,2,0,1,204825
4817,0,0,0,1,0,2,0,3,204826
4818,0,0,1,0,1,2,1,1,204827
4819,0,2,0,0,2,0,1,1,204828
4820,1,1,0,0,0,2,1,1,204829
4821,1,0,0,0,0,3,1,1,204830
4822,0,1,0,0,2,0,1,2,204831
4823,1,2,0,0,0,1,2,0,204832
4824,0,2,0,1,0,0,1,2,204833
4825,0,2,0,0,2,0,1,1,204834
4826,0,1,0,0,2,0,1,2,204835
4827,0,1,0,0,2,2,0,1,204836
4828,0,0,0,1,0,3,0,2,204837
4829,0,2,0,0,2,0,1,1,204838
4830,0,2,0,1,0,0,1,2,204839
4831,0,2,0,0,2,2,0,0,204840
4832,0,0,0,0,3,1,0,2,204841
4833,0,1,0,0,3,2,0,0,204842
4834,1,1,0,0,1,0,2,1,204843
4835,1,0,0,0,0,1,2,2,204844
4836,0,1,0,0,2,2,1,0,204845
4837,0,1,0,0,2,2,1,0,204846
4838,0,0,0,0,3,1,1,1,204847
4839,0,1,0,0,2,1,1,1,204848
4840,0,2,1,0,2,0,1,0,204849
4841,1,1,0,0,0,2,1,1,204850
4842,0,1,0,0,2,1,0,2,204851
4843,0,0,0,1,1,1,0,3,204852
4844,1,0,0,0,0,3,1,1,204853
4845,0,0,0,0,2,3,0,1,204854
4846,0,1,0,0,2,1,1,1,204855
4847,0,0,0,1,0,3,0,2,204856
4848,1,0,0,0,0,3,1,1,204857
4849,0,1,0,0,2,1,1,1,204858
4850,1,2,0,0,0,1,2,0,204859
4851,0,0,0,0,2,2,1,1,204860
4852,0,1,0,0,2,2,0,1,204861
4853,0,1,0,0,2,1,1,1,204862
4854,0,1,0,0,2,2,0,1,204863
4855,0,1,0,0,2,2,0,1,204864
4856,0,2,1,0,1,2,0,0,204865
4857,1,0,0,0,0,3,1,1,204866
4858,1,1,0,0,0,1,2,1,204867
4859,0,2,0,0,2,1,0,1,204868
4860,0,0,0,0,2,1,1,2,204869
4861,0,1,0,1,0,0,1,3,204870
4862,0,0,0,1,0,3,0,2,204871
4863,0,1,0,0,3,2,0,0,204872
4864,0,0,0,0,2,2,1,1,204873
4865,0,0,0,0,2,2,0,2,204874
4866,0,1,0,0,2,3,0,0,204875
4867,1,1,0,0,0,1,2,1,204876
4868,1,2,0,0,0,2,1,0,204877
4869,1,0,0,0,0,2,2,1,204878
4870,0,0,0,0,2,2,0,2,204879
4871,1,0,0,0,0,2,1,2,204880
4872,0,1,0,0,2,2,0,1,204881
4873,0,1,0,0,2,2,0,1,204882
4874,1,0,0,0,0,2,2,1,204883
4875,0,2,0,0,2,1,1,0,204884
4876,0,1,0,1,0,1,0,3,204885
4877,0,0,0,0,2,2,1,1,204886
4878,0,1,0,0,2,1,1,1,204887
